frequency_hz,power
845.947,3.50433e+12
846.68,2.18839e+11
847.412,3.66926e+11
848.145,1.63658e+12
848.877,7.50916e+11
849.609,1.09298e+13
850.342,1.74602e+13
851.074,3.02136e+12
851.807,6.53859e+12
852.539,3.09478e+13
853.271,3.44277e+13
854.004,1.28825e+10
854.736,3.9181e+11
855.469,2.61253e+12
856.201,8.33367e+12
856.934,3.23089e+11
857.666,7.70365e+11
858.398,1.02914e+12
859.131,1.13754e+13
859.863,1.61312e+12
860.596,6.24958e+11
861.328,9.77528e+11
862.061,2.31522e+11
862.793,1.18983e+11
863.525,4.33618e+11
864.258,9.79671e+10
864.99,9.56262e+08
865.723,4.63424e+11
866.455,9.13219e+11
867.188,2.72064e+11
867.92,1.40764e+11
868.652,1.14198e+13
869.385,3.00441e+12
870.117,3.43009e+10
870.85,1.37733e+12
871.582,3.64405e+12
872.314,6.82684e+12
873.047,2.73391e+10
873.779,4.41082e+11
874.512,1.35079e+13
875.244,4.74901e+13
875.977,3.76446e+10
876.709,9.88487e+12
877.441,7.34768e+12
878.174,1.67403e+13
878.906,1.93347e+11
879.639,2.2487e+12
880.371,4.11753e+11
881.104,3.62126e+10
881.836,1.54448e+12
882.568,4.68159e+12
883.301,3.49325e+12
884.033,9.32117e+12
884.766,7.81401e+12
885.498,1.65879e+13
886.23,9.95422e+10
886.963,8.52026e+12
887.695,1.50834e+13
888.428,8.62005e+11
889.16,4.40008e+11
889.893,2.02143e+11
890.625,1.80886e+13
891.357,2.33067e+13
892.09,1.49422e+12
892.822,1.37265e+12
893.555,2.91173e+13
894.287,1.47421e+12
895.02,1.74857e+12
895.752,4.21234e+12
896.484,5.62462e+12
897.217,7.24551e+11
897.949,1.46826e+11
898.682,3.18767e+12
899.414,5.70918e+12
900.146,1.46829e+12
900.879,1.76412e+13
901.611,8.51759e+11
902.344,1.35208e+13
903.076,3.0661e+12
903.809,1.79439e+12
904.541,6.28088e+12
905.273,9.39909e+12
906.006,7.09622e+08
906.738,3.96135e+13
907.471,1.72147e+13
908.203,2.78923e+12
908.936,1.66971e+12
909.668,1.50701e+13
910.4,4.34769e+12
911.133,7.08883e+12
911.865,5.45489e+12
912.598,1.23685e+12
913.33,1.90941e+11
914.062,2.07299e+13
914.795,5.37613e+12
915.527,1.77406e+13
916.26,7.26331e+11
916.992,1.84434e+13
917.725,2.87832e+11
918.457,4.92527e+12
919.189,4.13403e+12
919.922,2.5628e+13
920.654,1.5405e+13
921.387,3.20457e+11
922.119,2.39093e+12
922.852,9.55881e+12
923.584,1.0456e+12
924.316,5.58162e+11
925.049,8.60843e+12
925.781,1.31368e+13
926.514,3.06409e+12
927.246,2.48499e+12
927.979,2.20996e+12
928.711,3.60962e+12
929.443,1.03302e+13
930.176,8.381e+12
930.908,4.38899e+11
931.641,2.96034e+12
932.373,1.1635e+13
933.105,1.29125e+13
933.838,3.72025e+12
934.57,4.74865e+12
935.303,5.25132e+12
936.035,1.83043e+13
936.768,4.96303e+12
937.5,4.55185e+12
938.232,2.44967e+12
938.965,1.36991e+13
939.697,8.53512e+12
940.43,3.34486e+12
941.162,7.47545e+10
941.895,7.86359e+12
942.627,8.64457e+12
943.359,3.94276e+12
944.092,1.94081e+12
944.824,2.07417e+12
945.557,4.01749e+12
946.289,1.27239e+13
947.021,5.91708e+12
947.754,3.2442e+11
948.486,1.90297e+12
949.219,8.29103e+12
949.951,1.58447e+12
950.684,3.13971e+11
951.416,1.53123e+13
952.148,2.35489e+13
952.881,3.35555e+12
953.613,4.07915e+12
954.346,3.36872e+11
955.078,1.66701e+13
955.811,1.72379e+12
956.543,1.54861e+13
957.275,7.06192e+12
958.008,1.70589e+13
958.74,2.97682e+11
959.473,7.7394e+11
960.205,4.68421e+12
960.938,6.09404e+12
961.67,4.95267e+12
962.402,1.23419e+13
963.135,6.66661e+11
963.867,1.52525e+12
964.6,1.83197e+13
965.332,3.18149e+13
966.064,8.18989e+10
966.797,8.53796e+12
967.529,5.50258e+12
968.262,1.37868e+12
968.994,2.52489e+12
969.727,1.08136e+13
970.459,1.23765e+12
971.191,1.4758e+13
971.924,2.47218e+12
972.656,4.17589e+12
973.389,3.95148e+12
974.121,9.92096e+09
974.854,7.23818e+11
975.586,5.58641e+12
976.318,2.81867e+12
977.051,1.55369e+12
977.783,1.97955e+12
978.516,2.23166e+13
979.248,5.11008e+11
979.98,6.13977e+11
980.713,2.13941e+13
981.445,1.27605e+13
982.178,3.72492e+11
982.91,3.44745e+11
983.643,7.60596e+11
984.375,1.20082e+13
985.107,6.30027e+12
985.84,1.6125e+11
986.572,1.56542e+13
987.305,5.23798e+12
988.037,9.71874e+12
988.77,1.79633e+12
989.502,5.09702e+12
990.234,6.10878e+11
990.967,4.00542e+09
991.699,3.29278e+11
992.432,2.08267e+12
993.164,2.59485e+11
993.896,1.47984e+13
994.629,4.06636e+12
995.361,8.99152e+12
996.094,9.55068e+10
996.826,3.85687e+13
997.559,8.15747e+12
998.291,6.69943e+11
999.023,5.11973e+10
999.756,5.1681e+12
1000.49,2.56381e+12
1001.22,1.10745e+12
1001.95,6.99302e+10
1002.69,3.18448e+12
1003.42,7.32747e+12
1004.15,2.38044e+10
1004.88,4.61188e+10
1005.62,1.0088e+12
1006.35,1.31294e+11
1007.08,1.72612e+10
1007.81,1.60135e+11
1008.54,1.9523e+11
1009.28,1.62356e+11
1010.01,3.72497e+11
1010.74,2.74953e+11
1011.47,6.07725e+11
1012.21,2.09341e+12
1012.94,8.15498e+12
1013.67,3.4726e+11
1014.4,4.91568e+11
1015.14,1.36184e+11
1015.87,6.21392e+12
1016.6,1.85192e+12
1017.33,1.38054e+11
1018.07,5.37054e+10
1018.8,2.64794e+13
1019.53,1.82248e+13
1020.26,5.64188e+12
1021,1.03288e+12
1021.73,1.30932e+13
1022.46,6.03102e+12
1023.19,4.5921e+11
1023.93,1.043e+12
1024.66,1.79354e+11
1025.39,3.1286e+11
1026.12,2.69569e+12
1026.86,8.68399e+11
1027.59,8.29485e+12
1028.32,9.98802e+11
1029.05,1.36192e+13
1029.79,5.09173e+12
1030.52,1.54423e+12
1031.25,9.9754e+12
1031.98,6.8793e+12
1032.71,3.77973e+11
1033.45,1.69145e+11
1034.18,5.60109e+11
1034.91,2.44536e+13
1035.64,4.34463e+12
1036.38,2.2082e+12
1037.11,9.4975e+12
1037.84,1.49048e+13
1038.57,6.32851e+11
1039.31,1.81001e+11
1040.04,6.0455e+12
1040.77,9.40468e+11
1041.5,1.00155e+12
1042.24,1.6427e+12
1042.97,1.53607e+11
1043.7,7.27477e+12
1044.43,1.43154e+12
1045.17,1.18112e+13
1045.9,2.40182e+12
1046.63,8.29608e+12
1047.36,1.15533e+12
1048.1,2.28241e+12
1048.83,5.89343e+12
1049.56,5.15249e+12
1050.29,5.39878e+12
1051.03,3.45875e+13
1051.76,1.3101e+12
1052.49,1.84115e+12
1053.22,6.98157e+12
1053.96,7.69819e+12
1054.69,2.86945e+12
1055.42,7.07241e+12
1056.15,8.98637e+11
1056.88,1.60864e+12
1057.62,2.7237e+12
1058.35,1.80319e+13
1059.08,3.15635e+11
1059.81,1.34319e+13
1060.55,3.45775e+12
1061.28,8.94614e+12
1062.01,1.88627e+12
1062.74,2.5232e+12
1063.48,7.43447e+12
1064.21,2.17506e+13
1064.94,3.98938e+12
1065.67,4.17176e+11
1066.41,4.18873e+12
1067.14,5.61362e+12
1067.87,1.41912e+11
1068.6,4.5073e+11
1069.34,1.14368e+13
1070.07,5.67026e+12
1070.8,1.64238e+12
1071.53,2.1473e+12
1072.27,1.69516e+12
1073,4.07335e+12
1073.73,9.13222e+12
1074.46,2.58593e+12
1075.2,2.54171e+12
1075.93,3.09755e+10
1076.66,1.64868e+13
1077.39,1.67424e+12
1078.12,5.60254e+12
1078.86,2.05224e+12
1079.59,8.44785e+12
1080.32,1.10908e+13
1081.05,1.93591e+12
1081.79,4.81302e+12
1082.52,2.9224e+11
1083.25,1.55043e+13
1083.98,4.08058e+11
1084.72,2.86363e+12
1085.45,1.37931e+12
1086.18,7.22637e+12
1086.91,4.90034e+12
1087.65,2.20196e+12
1088.38,1.55611e+12
1089.11,1.63287e+12
1089.84,5.04785e+12
1090.58,1.01969e+13
1091.31,9.5731e+11
1092.04,6.98252e+10
1092.77,4.35929e+12
1093.51,4.41258e+12
1094.24,4.06148e+11
1094.97,1.6484e+12
1095.7,1.90691e+13
1096.44,1.03284e+13
1097.17,1.71844e+12
1097.9,2.3991e+12
1098.63,4.93914e+12
1099.37,6.70505e+12
1100.1,9.87889e+12
1100.83,2.50709e+12
1101.56,1.5012e+13
1102.29,4.6563e+12
1103.03,1.15496e+12
1103.76,2.27564e+11
1104.49,5.57002e+12
1105.22,3.4271e+12
1105.96,5.77353e+12
1106.69,7.19778e+12
1107.42,5.68098e+11
1108.15,1.42223e+11
1108.89,2.73839e+13
1109.62,9.86024e+12
1110.35,3.10949e+12
1111.08,5.90112e+12
1111.82,2.75041e+12
1112.55,8.01575e+11
1113.28,4.89625e+12
1114.01,4.21283e+12
1114.75,7.65963e+12
1115.48,3.88087e+12
1116.21,6.55083e+12
1116.94,2.95014e+10
1117.68,2.81551e+12
1118.41,8.59954e+11
1119.14,1.10897e+11
1119.87,5.80353e+12
1120.61,2.43561e+11
1121.34,8.65841e+11
1122.07,8.16986e+12
1122.8,1.12252e+13
1123.54,9.22245e+11
1124.27,1.18754e+12
1125,2.1894e+13
1125.73,1.77325e+12
1126.46,4.27303e+11
1127.2,3.39917e+11
1127.93,3.33825e+12
1128.66,9.16146e+12
1129.39,2.141e+12
1130.13,2.47505e+12
1130.86,1.39483e+13
1131.59,2.42812e+11
1132.32,8.9933e+12
1133.06,2.71925e+11
1133.79,3.19346e+12
1134.52,1.52445e+11
1135.25,1.08715e+11
1135.99,4.9047e+11
1136.72,1.14228e+12
1137.45,3.15171e+12
1138.18,1.21333e+13
1138.92,9.13571e+10
1139.65,6.79928e+12
1140.38,8.31439e+12
1141.11,2.65555e+13
1141.85,4.27748e+11
1142.58,4.52794e+11
1143.31,5.06382e+11
1144.04,5.30313e+12
1144.78,1.81466e+11
1145.51,7.88173e+11
1146.24,1.91788e+11
1146.97,5.288e+12
1147.71,2.39248e+12
1148.44,3.4888e+11
1149.17,2.6945e+11
1149.9,3.40117e+11
1150.63,1.3504e+11
1151.37,2.01911e+11
1152.1,5.03873e+08
1152.83,4.80536e+10
1153.56,2.98547e+11
1154.3,4.54739e+11
1155.03,1.50845e+10
1155.76,1.61927e+11
1156.49,5.03863e+12
1157.23,3.26735e+12
1157.96,1.07355e+10
1158.69,8.61676e+11
1159.42,6.48245e+11
1160.16,5.072e+12
1160.89,1.88714e+11
1161.62,2.81838e+11
1162.35,2.88688e+12
1163.09,2.85354e+13
1163.82,1.74626e+12
1164.55,7.21767e+12
1165.28,1.14031e+12
1166.02,1.11755e+13
1166.75,9.75019e+11
1167.48,1.13603e+12
1168.21,3.40887e+11
1168.95,5.82223e+09
1169.68,5.91214e+11
1170.41,2.9165e+12
1171.14,3.32423e+11
1171.88,7.2004e+12
1172.61,1.31589e+12
1173.34,1.1461e+13
1174.07,4.51747e+11
1174.8,3.36218e+12
1175.54,9.20929e+12
1176.27,1.62678e+12
1177,4.26832e+11
1177.73,2.48627e+11
1178.47,5.15273e+12
1179.2,1.82977e+13
1179.93,3.32062e+10
1180.66,2.39292e+11
1181.4,1.55554e+13
1182.13,3.41067e+12
1182.86,1.30163e+12
1183.59,1.03761e+12
1184.33,4.45447e+12
1185.06,3.25492e+10
1185.79,1.77754e+11
1186.52,2.24018e+12
1187.26,1.19214e+12
1187.99,2.99984e+12
1188.72,7.15511e+12
1189.45,2.87267e+12
1190.19,6.48738e+12
1190.92,3.15372e+12
1191.65,8.80159e+11
1192.38,2.93675e+12
1193.12,5.29127e+12
1193.85,8.93106e+11
1194.58,1.59923e+13
1195.31,1.75928e+13
1196.04,5.97849e+11
1196.78,1.54501e+11
1197.51,8.95645e+12
1198.24,3.20021e+12
1198.97,3.11073e+12
1199.71,4.71744e+12
1200.44,2.38057e+11
1201.17,4.47811e+11
1201.9,8.27718e+12
1202.64,7.76675e+12
1203.37,6.274e+12
1204.1,3.28556e+12
1204.83,9.27336e+12
1205.57,1.3664e+12
1206.3,2.99044e+12
1207.03,1.72393e+12
1207.76,1.15712e+13
1208.5,1.2873e+13
1209.23,5.0926e+11
1209.96,8.15467e+11
1210.69,5.2072e+12
1211.43,1.70484e+12
1212.16,4.46813e+11
1212.89,2.68501e+12
1213.62,9.19486e+12
1214.36,2.27856e+12
1215.09,1.29439e+12
1215.82,1.47843e+12
1216.55,1.69191e+12
1217.29,5.01997e+12
1218.02,6.30066e+12
1218.75,1.56134e+11
1219.48,2.64872e+12
1220.21,2.93744e+12
1220.95,1.1473e+13
1221.68,6.63682e+11
1222.41,3.81226e+12
1223.14,1.92228e+12
1223.88,1.00516e+13
1224.61,4.73151e+12
1225.34,1.88795e+12
1226.07,2.801e+12
1226.81,4.14512e+12
1227.54,8.7382e+12
1228.27,8.19477e+11
1229,5.49583e+11
1229.74,3.41825e+12
1230.47,5.44612e+12
1231.2,2.80633e+12
1231.93,1.23609e+12
1232.67,1.24011e+12
1233.4,1.87218e+12
1234.13,6.23162e+12
1234.86,5.42056e+12
1235.6,1.31069e+11
1236.33,3.36754e+11
1237.06,4.89344e+12
1237.79,1.63072e+12
1238.53,1.53175e+11
1239.26,5.32695e+12
1239.99,1.60249e+13
1240.72,3.38048e+12
1241.46,1.96475e+12
1242.19,2.23655e+11
1242.92,9.13276e+12
1243.65,2.87165e+11
1244.38,1.14325e+13
1245.12,7.367e+11
1245.85,1.2876e+13
1246.58,3.34439e+11
1247.31,8.51048e+11
1248.05,1.47056e+12
1248.78,4.21027e+12
1249.51,2.64244e+12
1250.24,6.61648e+12
1250.98,1.83453e+12
1251.71,1.2953e+12
1252.44,4.93071e+12
1253.17,2.30509e+13
1253.91,6.72839e+11
1254.64,4.74252e+12
1255.37,3.8179e+12
1256.1,1.14624e+12
1256.84,8.55994e+11
1257.57,6.28333e+12
1258.3,1.28728e+11
1259.03,9.91344e+12
1259.77,1.85209e+11
1260.5,4.61325e+12
1261.23,1.34168e+12
1261.96,4.16371e+11
1262.7,9.3703e+11
1263.43,1.87751e+12
1264.16,3.05531e+12
1264.89,5.33913e+11
1265.62,1.89808e+11
1266.36,1.22599e+13
1267.09,2.14695e+12
1267.82,1.06882e+12
1268.55,7.66622e+12
1269.29,1.24265e+13
1270.02,8.08071e+09
1270.75,1.54064e+11
1271.48,1.17912e+11
1272.22,5.85706e+12
1272.95,5.1641e+12
1273.68,2.81202e+11
1274.41,6.69598e+12
1275.15,6.69931e+12
1275.88,3.32763e+12
1276.61,3.35017e+12
1277.34,2.35735e+12
1278.08,8.81269e+11
1278.81,4.75634e+10
1279.54,2.02658e+11
1280.27,1.01314e+12
1281.01,5.44032e+10
1281.74,6.8549e+12
1282.47,5.45046e+12
1283.2,3.18703e+12
1283.94,9.45617e+11
1284.67,1.8833e+13
1285.4,1.03785e+13
1286.13,1.87781e+11
1286.87,1.04194e+11
1287.6,1.89131e+12
1288.33,2.88961e+12
1289.06,3.6794e+11
1289.79,1.90862e+11
1290.53,9.72671e+11
1291.26,5.066e+12
1291.99,1.67013e+11
1292.72,1.53721e+11
1293.46,6.43198e+11
1294.19,3.92797e+10
1294.92,9.31367e+09
1295.65,2.00734e+11
1296.39,8.01599e+10
1297.12,1.97855e+10
1297.85,2.40405e+11
1298.58,2.9762e+11
1299.32,2.84276e+11
1300.05,3.60307e+11
1300.78,5.48409e+12
1301.51,6.40975e+11
1302.25,7.9824e+10
1302.98,4.02056e+11
1303.71,2.6004e+12
1304.44,2.25217e+12
1305.18,9.64403e+09
1305.91,5.74095e+10
1306.64,1.00966e+13
1307.37,1.76737e+13
1308.11,9.5551e+11
1308.84,2.64875e+12
1309.57,5.56555e+12
1310.3,5.83396e+12
1311.04,6.68263e+09
1311.77,8.8427e+11
1312.5,1.61503e+11
1313.23,8.37003e+10
1313.96,1.09719e+12
1314.7,1.39327e+12
1315.43,3.0796e+12
1316.16,2.39481e+12
1316.89,5.70491e+12
1317.63,5.54093e+12
1318.36,2.6586e+11
1319.09,4.84183e+12
1319.82,6.00471e+12
1320.56,1.88911e+11
1321.29,1.13202e+11
1322.02,5.55442e+08
1322.75,1.15336e+13
1323.49,6.89453e+12
1324.22,1.30922e+12
1324.95,2.24801e+12
1325.68,1.24592e+13
1326.42,1.58758e+11
1327.15,4.43824e+11
1327.88,2.83154e+12
1328.61,1.61929e+12
1329.35,5.12873e+11
1330.08,3.30296e+11
1330.81,7.55653e+11
1331.54,3.72398e+12
1332.28,3.99371e+10
1333.01,8.50636e+12
1333.74,2.13915e+11
1334.47,6.21934e+12
1335.21,1.00066e+12
1335.94,1.01108e+12
1336.67,3.20506e+12
1337.4,4.03468e+12
1338.13,5.60887e+11
1338.87,2.09296e+13
1339.6,3.96407e+12
1340.33,1.61778e+12
1341.06,2.12258e+12
1341.8,6.2783e+12
1342.53,1.70871e+12
1343.26,3.88518e+12
1343.99,1.61701e+12
1344.73,8.93479e+11
1345.46,3.55743e+11
1346.19,1.1046e+13
1346.92,5.34651e+11
1347.66,9.16296e+12
1348.39,1.85855e+11
1349.12,7.91063e+12
1349.85,3.22286e+11
1350.59,2.0619e+12
1351.32,2.76243e+12
1352.05,1.30746e+13
1352.78,4.96286e+12
1353.52,1.60753e+11
1354.25,1.71666e+12
1354.98,4.3012e+12
1355.71,1.18649e+11
1356.45,1.79715e+11
1357.18,5.7122e+12
1357.91,4.96513e+12
1358.64,1.14382e+12
1359.38,1.3118e+12
1360.11,9.96016e+11
1360.84,1.91998e+12
1361.57,5.49095e+12
1362.3,2.97263e+12
1363.04,7.45328e+11
1363.77,6.01967e+11
1364.5,8.07619e+12
1365.23,3.58628e+12
1365.97,2.78576e+12
1366.7,1.74799e+12
1367.43,3.45642e+12
1368.16,8.23825e+12
1368.9,1.65856e+12
1369.63,2.53364e+12
1370.36,3.56597e+11
1371.09,8.31585e+12
1371.83,1.85451e+12
1372.56,1.93834e+12
1373.29,1.60105e+11
1374.02,4.06056e+12
1374.76,3.59146e+12
1375.49,1.707e+12
1376.22,8.845e+11
1376.95,9.48131e+11
1377.69,2.46465e+12
1378.42,6.33955e+12
1379.15,1.57609e+12
1379.88,1.11994e+11
1380.62,1.69498e+12
1381.35,3.4767e+12
1382.08,4.39578e+11
1382.81,3.19886e+11
1383.54,9.43969e+12
1384.28,9.32911e+12
1385.01,1.16955e+12
1385.74,1.8801e+12
1386.47,9.45087e+11
1387.21,6.90197e+12
1387.94,2.80668e+12
1388.67,4.90455e+12
1389.4,6.23879e+12
1390.14,5.76462e+12
1390.87,3.85367e+11
1391.6,1.48716e+11
1392.33,2.81867e+12
1393.07,2.55286e+12
1393.8,2.87542e+12
1394.53,5.50261e+12
1395.26,2.50147e+10
1396,2.07838e+11
1396.73,1.27534e+13
1397.46,1.13752e+13
1398.19,6.21167e+11
1398.93,4.04723e+12
1399.66,2.28508e+12
1400.39,5.46151e+11
1401.12,1.80313e+12
1401.86,4.3774e+12
1402.59,2.06351e+12
1403.32,5.32805e+12
1404.05,2.64417e+12
1404.79,8.04386e+11
1405.52,2.25517e+12
1406.25,1.36314e+11
1406.98,8.72508e+10
1407.71,3.41116e+12
1408.45,6.38599e+11
1409.18,7.84482e+11
1409.91,2.37355e+12
1410.64,9.64178e+12
1411.38,7.25828e+10
1412.11,1.45798e+10
1412.84,1.26797e+13
1413.57,3.51882e+12
1414.31,3.11297e+11
1415.04,2.10697e+11
1415.77,8.79193e+11
1416.5,6.05837e+12
1417.24,2.26306e+12
1417.97,4.16147e+11
1418.7,8.83468e+12
1419.43,9.27783e+11
1420.17,5.85434e+12
1420.9,1.06643e+11
1421.63,2.62948e+12
1422.36,1.22027e+11
1423.1,1.04085e+10
1423.83,1.80116e+11
1424.56,1.04467e+12
1425.29,6.4602e+11
1426.03,7.99929e+12
1426.76,5.74644e+11
1427.49,5.0365e+12
1428.22,1.25223e+12
1428.96,1.9318e+13
1429.69,1.71954e+12
1430.42,4.02644e+11
1431.15,6.66676e+10
1431.88,3.05528e+12
1432.62,6.23586e+11
1433.35,6.10366e+11
1434.08,3.93203e+10
1434.81,2.36961e+12
1435.55,2.69167e+12
1436.28,9.56581e+10
1437.01,3.81003e+10
1437.74,4.26381e+11
1438.48,8.10634e+10
1439.21,5.6493e+10
1439.94,3.80756e+10
1440.67,7.71104e+10
1441.41,1.53436e+11
1442.14,2.3412e+11
1442.87,3.01424e+10
1443.6,2.60819e+11
1444.34,1.99207e+12
1445.07,3.27963e+12
1445.8,5.36517e+10
1446.53,3.88946e+11
1447.27,2.83128e+10
1448,3.42281e+12
1448.73,4.87044e+11
1449.46,1.06587e+11
1450.2,3.89318e+11
1450.93,1.61532e+13
1451.66,4.9107e+12
1452.39,4.10309e+12
1453.12,4.89084e+09
1453.86,7.24617e+12
1454.59,1.7496e+12
1455.32,4.38873e+11
1456.05,3.72922e+11
1456.79,4.49688e+10
1457.52,2.74121e+11
1458.25,1.64232e+12
1458.98,3.31691e+10
1459.72,4.70404e+12
1460.45,7.72256e+10
1461.18,7.44179e+12
1461.91,1.26826e+12
1462.65,1.32714e+12
1463.38,5.59293e+12
1464.11,2.35422e+12
1464.84,2.77333e+11
1465.58,1.16073e+11
1466.31,1.10716e+12
1467.04,1.29707e+13
1467.77,5.66388e+11
1468.51,7.40936e+11
1469.24,7.43063e+12
1469.97,5.08455e+12
1470.7,6.55744e+11
1471.44,1.45803e+11
1472.17,3.17863e+12
1472.9,1.06408e+11
1473.63,3.45657e+11
1474.37,1.17688e+12
1475.1,5.28237e+10
1475.83,3.18372e+12
1476.56,2.16107e+12
1477.29,4.25468e+12
1478.03,2.53898e+12
1478.76,3.32417e+12
1479.49,5.57291e+11
1480.22,1.44142e+12
1480.96,3.17155e+12
1481.69,1.75341e+12
1482.42,5.60353e+12
1483.15,1.57349e+13
1483.89,1.91278e+10
1484.62,4.70937e+11
1485.35,4.94495e+12
1486.08,2.95496e+12
1486.82,1.54864e+12
1487.55,3.65708e+12
1488.28,1.39736e+11
1489.01,6.72557e+11
1489.75,2.90388e+12
1490.48,7.83716e+12
1491.21,1.35255e+12
1491.94,4.92809e+12
1492.68,3.68946e+12
1493.41,2.78771e+12
1494.14,1.55607e+12
1494.87,1.13313e+12
1495.61,5.21582e+12
1496.34,1.03298e+13
1497.07,1.05879e+12
1497.8,3.28424e+11
1498.54,2.79416e+12
1499.27,2.09341e+12
1500,2.16631e+11
1500.73,6.52219e+11
1501.46,6.39968e+12
1502.2,2.07454e+12
1502.93,7.88907e+11
1503.66,1.11541e+12
1504.39,9.13127e+11
1505.13,2.53761e+12
1505.86,4.7392e+12
1506.59,6.04508e+11
1507.32,1.73848e+12
1508.06,3.51917e+11
1508.79,8.84596e+12
1509.52,1.87019e+11
1510.25,2.98012e+12
1510.99,9.95017e+11
1511.72,5.37531e+12
1512.45,4.62116e+12
1513.18,9.70349e+11
1513.92,2.33249e+12
1514.65,8.0272e+11
1515.38,7.44169e+12
1516.11,1.46561e+10
1516.85,9.91747e+11
1517.58,1.36281e+12
1518.31,3.59584e+12
1519.04,2.21748e+12
1519.78,1.0004e+12
1520.51,7.83202e+11
1521.24,9.86438e+11
1521.97,3.27426e+12
1522.71,4.57596e+12
1523.44,1.77791e+11
1524.17,2.17571e+10
1524.9,2.81262e+12
1525.63,1.68248e+12
1526.37,1.37586e+11
1527.1,1.67189e+12
1527.83,1.06458e+13
1528.56,3.81943e+12
1529.3,9.71399e+11
1530.03,7.29511e+11
1530.76,4.18593e+12
1531.49,1.64202e+12
1532.23,6.89807e+12
1532.96,1.33349e+11
1533.69,8.83459e+12
1534.42,1.07523e+12
1535.16,6.68181e+11
1535.89,3.43033e+11
1536.62,2.90858e+12
1537.35,1.74915e+12
1538.09,3.60872e+12
1538.82,2.56532e+12
1539.55,6.11822e+11
1540.28,8.27725e+11
1541.02,1.55538e+13
1541.75,2.51019e+12
1542.48,2.42523e+12
1543.21,2.86175e+12
1543.95,1.1179e+12
1544.68,4.17911e+11
1545.41,3.28184e+12
1546.14,1.00651e+12
1546.88,5.58052e+12
1547.61,6.82507e+11
1548.34,3.78111e+12
1549.07,1.66575e+11
1549.8,9.89806e+11
1550.54,6.81783e+11
1551.27,3.91431e+11
1552,2.79998e+12
1552.73,1.19534e+11
1553.47,1.93227e+11
1554.2,6.08078e+12
1554.93,3.71534e+12
1555.66,7.4141e+11
1556.4,2.07255e+12
1557.13,1.07031e+13
1557.86,2.05754e+11
1558.59,1.74928e+11
1559.33,1.13994e+11
1560.06,2.62878e+12
1560.79,4.31003e+12
1561.52,6.40245e+11
1562.26,2.5329e+12
1562.99,6.59364e+12
1563.72,6.56045e+11
1564.45,3.9606e+12
1565.19,7.33209e+11
1565.92,1.20833e+12
1566.65,6.12732e+10
1567.38,1.09827e+11
1568.12,4.10883e+11
1568.85,3.56522e+11
1569.58,2.89096e+12
1570.31,5.5066e+12
1571.04,6.30774e+11
1571.78,2.37799e+12
1572.51,7.92925e+12
1573.24,1.12247e+13
1573.97,1.12374e+09
1574.71,1.84154e+11
1575.44,5.70882e+11
1576.17,2.61068e+12
1576.9,7.20427e+10
1577.64,3.07501e+11
1578.37,2.74833e+11
1579.1,3.23534e+12
1579.83,5.83923e+11
1580.57,1.81286e+11
1581.3,3.23307e+11
1582.03,7.67217e+10
1582.76,4.3256e+10
1583.5,1.57011e+11
1584.23,1.11489e+10
1584.96,2.97639e+09
1585.69,1.95416e+11
1586.43,2.29685e+11
1587.16,8.08969e+10
1587.89,4.63261e+10
1588.62,3.38738e+12
1589.36,1.02671e+12
1590.09,5.86816e+09
1590.82,4.42911e+11
1591.55,8.31451e+11
1592.29,2.32334e+12
1593.02,2.55637e+10
1593.75,1.15416e+11
1594.48,3.33429e+12
1595.21,1.469e+13
1595.95,2.77755e+10
1596.68,3.24055e+12
1597.41,1.82067e+12
1598.14,5.22403e+12
1598.88,1.39275e+11
1599.61,6.38423e+11
1600.34,1.46562e+11
1601.07,6.53585e+09
1601.81,5.01752e+11
1602.54,1.35419e+12
1603.27,8.0304e+11
1604,2.98206e+12
1604.74,1.85592e+12
1605.47,5.24304e+12
1606.2,2.55341e+10
1606.93,2.40448e+12
1607.67,4.82144e+12
1608.4,4.00921e+11
1609.13,1.77188e+11
1609.86,7.30571e+10
1610.6,4.78416e+12
1611.33,7.90393e+12
1612.06,3.46118e+11
1612.79,2.54396e+11
1613.53,9.22499e+12
1614.26,6.78405e+11
1614.99,6.1534e+11
1615.72,1.12185e+12
1616.46,1.88349e+12
1617.19,1.28676e+11
1617.92,4.61466e+10
1618.65,9.70858e+11
1619.38,1.43467e+12
1620.12,6.4757e+11
1620.85,5.09935e+12
1621.58,4.93604e+11
1622.31,4.17804e+12
1623.05,1.1734e+12
1623.78,5.38531e+11
1624.51,1.83946e+12
1625.24,2.89634e+12
1625.98,3.64645e+10
1626.71,1.15729e+13
1627.44,6.34571e+12
1628.17,8.38295e+11
1628.91,3.69512e+11
1629.64,4.98601e+12
1630.37,1.32596e+12
1631.1,2.06487e+12
1631.84,2.04362e+12
1632.57,3.33596e+11
1633.3,6.26241e+10
1634.03,6.10195e+12
1634.77,2.21245e+12
1635.5,5.02348e+12
1636.23,4.4948e+11
1636.96,5.76661e+12
1637.7,1.81107e+11
1638.43,1.67768e+12
1639.16,1.17992e+12
1639.89,7.57019e+12
1640.62,5.49605e+12
1641.36,1.22754e+11
1642.09,7.11006e+11
1642.82,3.08352e+12
1643.55,3.9834e+11
1644.29,2.42339e+11
1645.02,2.54701e+12
1645.75,4.47309e+12
1646.48,9.31376e+11
